county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Benton,01 Gravette Civic Center,Constable, Township 4,REP,Charlene Newell,213,18,3,22,170,0
Benton,02 Sulphur Springs Community Building,Constable, Township 4,REP,Charlene Newell,28,8,0,2,18,0
Benton,04 Decatur Municipal Building,Constable, Township 4,REP,Charlene Newell,98,18,0,15,65,0
Benton,20 Vaughn Presbyterian Church,Constable, Township 4,REP,Charlene Newell,50,7,0,6,37,0
Benton,21 St. Bernards Catholic Church,Constable, Township 4,REP,Charlene Newell,100,1,1,35,63,0
Benton,22 New Life Christian Center,Constable, Township 4,REP,Charlene Newell,86,2,0,19,65,0
Benton,23 Hiwasse Fire Station,Constable, Township 4,REP,Charlene Newell,47,3,0,11,33,0
Benton,24 Highlands Church,Constable, Township 4,REP,Charlene Newell,251,44,2,56,149,0
Benton,25 Presbyterian Church of Bella Vista,Constable, Township 4,REP,Charlene Newell,217,4,2,56,155,0
Benton,26 Bella Vista 1st United Methodist Church,Constable, Township 4,REP,Charlene Newell,202,5,2,85,110,0
Benton,27 Bella Vista Christian Church,Constable, Township 4,REP,Charlene Newell,176,2,4,66,104,0
Benton,01 Gravette Civic Center,Unopposed Republican Candidates,,REP,FOR,524,49,7,61,407,0
Benton,02 Sulphur Springs Community Building,Unopposed Republican Candidates,,REP,FOR,94,20,1,7,66,0
Benton,03 Monte Ne Baptist Church,Unopposed Republican Candidates,,REP,FOR,355,60,1,93,200,1
Benton,04 Decatur Municipal Building,Unopposed Republican Candidates,,REP,FOR,189,41,0,22,126,0
Benton,05 Prairie Creek Community Center,Unopposed Republican Candidates,,REP,FOR,677,42,4,292,339,0
Benton,06 Gentry Methodist Church,Unopposed Republican Candidates,,REP,FOR,203,2,2,21,178,0
Benton,07 Total Life Community Center,Unopposed Republican Candidates,,REP,FOR,94,3,2,30,59,0
Benton,08 1st Christian - Siloam,Unopposed Republican Candidates,,REP,FOR,173,1,1,45,126,0
Benton,09 Siloam Springs Community Building,Unopposed Republican Candidates,,REP,FOR,319,51,0,108,160,0
Benton,10 Heritage Missionary Baptist Church,Unopposed Republican Candidates,,REP,FOR,141,50,2,37,52,0
Benton,11 St. Marys Catholic Church,Unopposed Republican Candidates,,REP,FOR,394,43,5,112,234,0
Benton,12 Avoca Town Hall,Unopposed Republican Candidates,,REP,FOR,263,22,2,44,195,0
Benton,13 Lost Bridge Village Community Building,Unopposed Republican Candidates,,REP,FOR,186,11,2,31,142,0
Benton,14 Garfield 1st Baptist Church,Unopposed Republican Candidates,,REP,FOR,325,38,3,50,234,0
Benton,15 Springtown Church of Christ,Unopposed Republican Candidates,,REP,FOR,104,15,1,6,82,0
Benton,16 Robinson Community Building,Unopposed Republican Candidates,,REP,FOR,38,1,1,9,27,0
Benton,17 Logan Community Building,Unopposed Republican Candidates,,REP,FOR,47,2,0,8,37,0
Benton,18 Cave Springs Community Building,Unopposed Republican Candidates,,REP,FOR,582,5,3,103,469,2
Benton,19 Highfill Town Hall,Unopposed Republican Candidates,,REP,FOR,77,4,0,5,68,0
Benton,20 Vaughn Presbyterian Church,Unopposed Republican Candidates,,REP,FOR,270,20,2,52,196,0
Benton,21 St. Bernards Catholic Church,Unopposed Republican Candidates,,REP,FOR,255,2,5,81,167,0
Benton,22 New Life Christian Center,Unopposed Republican Candidates,,REP,FOR,756,5,4,195,552,0
Benton,23 Hiwasse Fire Station,Unopposed Republican Candidates,,REP,FOR,140,8,0,20,112,0
Benton,24 Highlands Church,Unopposed Republican Candidates,,REP,FOR,736,100,8,165,463,0
Benton,25 Presbyterian Church of Bella Vista,Unopposed Republican Candidates,,REP,FOR,612,8,12,172,420,0
Benton,26 Bella Vista 1st United Methodist Church,Unopposed Republican Candidates,,REP,FOR,527,14,4,212,297,0
Benton,27 Bella Vista Christian Church,Unopposed Republican Candidates,,REP,FOR,563,10,7,199,347,0
Benton,28 Bella Vista Baptist Church,Unopposed Republican Candidates,,REP,FOR,307,31,3,86,187,0
Benton,29 St. Theodores Episcopal Church,Unopposed Republican Candidates,,REP,FOR,338,38,2,87,211,0
Benton,30 VFW Post 9063,Unopposed Republican Candidates,,REP,FOR,451,23,10,171,247,0
Benton,31 Bella Vista Church of Christ,Unopposed Republican Candidates,,REP,FOR,228,8,2,67,151,0
Benton,32 Bentonville 1st Presbyterian Church,Unopposed Republican Candidates,,REP,FOR,845,44,6,354,440,1
Benton,33 Pea Ridge Emergency Services Building,Unopposed Republican Candidates,,REP,FOR,576,44,1,118,413,0
Benton,34 BentonvilleChurch of Christ,Unopposed Republican Candidates,,REP,FOR,965,6,12,422,525,0
Benton,35 Cornorstone Assembly of God,Unopposed Republican Candidates,,REP,FOR,172,10,0,50,112,0
Benton,36 1st Assembly of God Church,Unopposed Republican Candidates,,REP,FOR,644,9,4,226,403,2
Benton,37 Bentonville First Baptist Church,Unopposed Republican Candidates,,REP,FOR,354,12,2,133,207,0
Benton,38 Hope Church of Northwest Arkansas,Unopposed Republican Candidates,,REP,FOR,411,28,7,176,200,0
Benton,39 Oakley Chapel United Methodist Church,Unopposed Republican Candidates,,REP,FOR,194,3,4,59,128,0
Benton,40 Central United Methodist Church,Unopposed Republican Candidates,,REP,FOR,343,7,7,95,234,0
Benton,41 Little Flock City Hall,Unopposed Republican Candidates,,REP,FOR,281,11,1,51,218,0
Benton,42 Grace Lutheran Church,Unopposed Republican Candidates,,REP,FOR,273,26,1,63,183,0
Benton,43 Rogers 1st Church of the Nazarene,Unopposed Republican Candidates,,REP,FOR,728,14,5,209,500,0
Benton,44 Holy Trinity Lutheran Church,Unopposed Republican Candidates,,REP,FOR,100,4,2,28,66,0
Benton,45 Bland Chapel (Rocky Branch),Unopposed Republican Candidates,,REP,FOR,235,48,1,100,86,0
Benton,46 Colonial Baptist Church,Unopposed Republican Candidates,,REP,FOR,89,2,2,17,68,0
Benton,47 Charity Baptist Church,Unopposed Republican Candidates,,REP,FOR,375,0,5,83,287,0
Benton,48 Bethel Heights City Hall,Unopposed Republican Candidates,,REP,FOR,312,3,4,44,261,0
Benton,49 Lowell First Baptist Church,Unopposed Republican Candidates,,REP,FOR,281,67,2,37,175,0
Benton,50 Faith Christian Fellowship Church,Unopposed Republican Candidates,,REP,FOR,171,15,2,38,116,0
Benton,51 War Eagle Mill,Unopposed Republican Candidates,,REP,FOR,139,18,2,31,88,0
Benton,52 First United Pentecostal Church,Unopposed Republican Candidates,,REP,FOR,156,32,1,35,88,0
Benton,53 Rogers 1st United Methodist Church,Unopposed Republican Candidates,,REP,FOR,378,3,6,170,199,0
Benton,54 1st Christian of Rogers,Unopposed Republican Candidates,,REP,FOR,137,0,2,38,97,0
Benton,55 Southside Church of Christ,Unopposed Republican Candidates,,REP,FOR,193,10,4,53,125,1
Benton,56 Rogers Christian Church,Unopposed Republican Candidates,,REP,FOR,342,54,11,96,180,1
Benton,57 Hickory Creek Fire Station,Unopposed Republican Candidates,,REP,FOR,114,16,2,10,86,0
Benton,01 Gravette Civic Center,U.S. President,,DEM,Barack Obama,35,5,1,5,24,0
Benton,02 Sulphur Springs Community Building,U.S. President,,DEM,Barack Obama,9,6,0,0,3,0
Benton,03 Monte Ne Baptist Church,U.S. President,,DEM,Barack Obama,29,2,1,14,12,0
Benton,04 Decatur Municipal Building,U.S. President,,DEM,Barack Obama,13,7,0,2,4,0
Benton,05 Prairie Creek Community Center,U.S. President,,DEM,Barack Obama,68,7,0,33,28,0
Benton,06 Gentry Methodist Church,U.S. President,,DEM,Barack Obama,21,0,0,5,16,0
Benton,07 Total Life Community Center,U.S. President,,DEM,Barack Obama,13,0,0,1,12,0
Benton,08 1st Christian - Siloam,U.S. President,,DEM,Barack Obama,21,0,1,6,14,0
Benton,09 Siloam Springs Community Building,U.S. President,,DEM,Barack Obama,66,13,1,20,32,0
Benton,10 Heritage Missionary Baptist Church,U.S. President,,DEM,Barack Obama,34,11,2,13,8,0
Benton,11 St. Marys Catholic Church,U.S. President,,DEM,Barack Obama,54,9,1,10,34,0
Benton,12 Avoca Town Hall,U.S. President,,DEM,Barack Obama,16,3,0,3,10,0
Benton,13 Lost Bridge Village Community Building,U.S. President,,DEM,Barack Obama,28,4,0,3,21,0
Benton,14 Garfield 1st Baptist Church,U.S. President,,DEM,Barack Obama,23,1,0,1,21,0
Benton,15 Springtown Church of Christ,U.S. President,,DEM,Barack Obama,3,1,0,0,2,0
Benton,16 Robinson Community Building,U.S. President,,DEM,Barack Obama,1,0,1,0,0,0
Benton,17 Logan Community Building,U.S. President,,DEM,Barack Obama,5,1,0,2,2,0
Benton,18 Cave Springs Community Building,U.S. President,,DEM,Barack Obama,52,0,2,10,40,0
Benton,19 Highfill Town Hall,U.S. President,,DEM,Barack Obama,5,0,1,0,4,0
Benton,20 Vaughn Presbyterian Church,U.S. President,,DEM,Barack Obama,12,1,0,2,9,0
Benton,21 St. Bernards Catholic Church,U.S. President,,DEM,Barack Obama,36,0,0,14,22,0
Benton,22 New Life Christian Center,U.S. President,,DEM,Barack Obama,41,0,0,10,31,0
Benton,23 Hiwasse Fire Station,U.S. President,,DEM,Barack Obama,17,2,0,1,14,0
Benton,24 Highlands Church,U.S. President,,DEM,Barack Obama,107,12,0,18,77,0
Benton,25 Presbyterian Church of Bella Vista,U.S. President,,DEM,Barack Obama,93,1,0,34,58,0
Benton,26 Bella Vista 1st United Methodist Church,U.S. President,,DEM,Barack Obama,84,2,3,29,49,1
Benton,27 Bella Vista Christian Church,U.S. President,,DEM,Barack Obama,111,5,1,52,53,0
Benton,28 Bella Vista Baptist Church,U.S. President,,DEM,Barack Obama,69,9,1,26,33,0
Benton,29 St. Theodores Episcopal Church,U.S. President,,DEM,Barack Obama,86,8,0,32,46,0
Benton,30 VFW Post 9063,U.S. President,,DEM,Barack Obama,135,9,0,46,80,0
Benton,31 Bella Vista Church of Christ,U.S. President,,DEM,Barack Obama,15,1,0,5,9,0
Benton,32 Bentonville 1st Presbyterian Church,U.S. President,,DEM,Barack Obama,100,6,0,36,58,0
Benton,33 Pea Ridge Emergency Services Building,U.S. President,,DEM,Barack Obama,59,13,0,3,43,0
Benton,34 BentonvilleChurch of Christ,U.S. President,,DEM,Barack Obama,66,0,3,25,38,0
Benton,35 Cornorstone Assembly of God,U.S. President,,DEM,Barack Obama,19,0,0,1,18,0
Benton,36 1st Assembly of God Church,U.S. President,,DEM,Barack Obama,71,0,1,29,41,0
Benton,37 Bentonville First Baptist Church,U.S. President,,DEM,Barack Obama,44,1,1,15,27,0
Benton,38 Hope Church of Northwest Arkansas,U.S. President,,DEM,Barack Obama,39,2,2,22,13,0
Benton,39 Oakley Chapel United Methodist Church,U.S. President,,DEM,Barack Obama,17,0,0,3,14,0
Benton,40 Central United Methodist Church,U.S. President,,DEM,Barack Obama,45,2,0,12,30,1
Benton,41 Little Flock City Hall,U.S. President,,DEM,Barack Obama,20,1,1,3,15,0
Benton,42 Grace Lutheran Church,U.S. President,,DEM,Barack Obama,20,2,4,4,9,1
Benton,43 Rogers 1st Church of the Nazarene,U.S. President,,DEM,Barack Obama,62,0,1,15,46,0
Benton,44 Holy Trinity Lutheran Church,U.S. President,,DEM,Barack Obama,17,2,0,2,13,0
Benton,45 Bland Chapel (Rocky Branch),U.S. President,,DEM,Barack Obama,18,3,0,10,5,0
Benton,46 Colonial Baptist Church,U.S. President,,DEM,Barack Obama,25,0,1,6,18,0
Benton,47 Charity Baptist Church,U.S. President,,DEM,Barack Obama,83,1,0,21,61,0
Benton,48 Bethel Heights City Hall,U.S. President,,DEM,Barack Obama,59,1,1,2,55,0
Benton,49 Lowell First Baptist Church,U.S. President,,DEM,Barack Obama,45,12,1,4,28,0
Benton,50 Faith Christian Fellowship Church,U.S. President,,DEM,Barack Obama,20,4,1,8,7,0
Benton,51 War Eagle Mill,U.S. President,,DEM,Barack Obama,38,4,0,9,25,0
Benton,52 First United Pentecostal Church,U.S. President,,DEM,Barack Obama,39,3,0,11,25,0
Benton,53 Rogers 1st United Methodist Church,U.S. President,,DEM,Barack Obama,55,5,0,27,23,0
Benton,54 1st Christian of Rogers,U.S. President,,DEM,Barack Obama,28,0,0,11,17,0
Benton,55 Southside Church of Christ,U.S. President,,DEM,Barack Obama,51,3,1,11,35,1
Benton,56 Rogers Christian Church,U.S. President,,DEM,Barack Obama,44,8,2,11,23,0
Benton,57 Hickory Creek Fire Station,U.S. President,,DEM,Barack Obama,16,9,0,0,7,0
Benton,01 Gravette Civic Center,U.S. President,,DEM,John Wolfe,20,2,1,1,16,0
Benton,02 Sulphur Springs Community Building,U.S. President,,DEM,John Wolfe,2,1,0,0,1,0
Benton,03 Monte Ne Baptist Church,U.S. President,,DEM,John Wolfe,10,4,0,2,4,0
Benton,04 Decatur Municipal Building,U.S. President,,DEM,John Wolfe,9,2,0,0,7,0
Benton,05 Prairie Creek Community Center,U.S. President,,DEM,John Wolfe,6,0,0,2,4,0
Benton,06 Gentry Methodist Church,U.S. President,,DEM,John Wolfe,2,0,0,0,2,0
Benton,07 Total Life Community Center,U.S. President,,DEM,John Wolfe,4,0,0,1,3,0
Benton,08 1st Christian - Siloam,U.S. President,,DEM,John Wolfe,10,0,1,1,8,0
Benton,09 Siloam Springs Community Building,U.S. President,,DEM,John Wolfe,17,4,1,5,7,0
Benton,10 Heritage Missionary Baptist Church,U.S. President,,DEM,John Wolfe,7,2,0,3,2,0
Benton,11 St. Marys Catholic Church,U.S. President,,DEM,John Wolfe,17,4,0,4,9,0
Benton,12 Avoca Town Hall,U.S. President,,DEM,John Wolfe,6,1,1,2,2,0
Benton,13 Lost Bridge Village Community Building,U.S. President,,DEM,John Wolfe,7,2,0,0,5,0
Benton,14 Garfield 1st Baptist Church,U.S. President,,DEM,John Wolfe,1,1,0,0,0,0
Benton,15 Springtown Church of Christ,U.S. President,,DEM,John Wolfe,2,0,0,0,2,0
Benton,16 Robinson Community Building,U.S. President,,DEM,John Wolfe,1,0,0,1,0,0
Benton,17 Logan Community Building,U.S. President,,DEM,John Wolfe,0,0,0,0,0,0
Benton,18 Cave Springs Community Building,U.S. President,,DEM,John Wolfe,10,0,0,0,10,0
Benton,19 Highfill Town Hall,U.S. President,,DEM,John Wolfe,3,1,0,0,2,0
Benton,20 Vaughn Presbyterian Church,U.S. President,,DEM,John Wolfe,1,0,0,0,1,0
Benton,21 St. Bernards Catholic Church,U.S. President,,DEM,John Wolfe,3,0,0,0,3,0
Benton,22 New Life Christian Center,U.S. President,,DEM,John Wolfe,12,1,0,1,10,0
Benton,23 Hiwasse Fire Station,U.S. President,,DEM,John Wolfe,3,0,0,0,3,0
Benton,24 Highlands Church,U.S. President,,DEM,John Wolfe,14,2,0,1,11,0
Benton,25 Presbyterian Church of Bella Vista,U.S. President,,DEM,John Wolfe,9,0,0,1,8,0
Benton,26 Bella Vista 1st United Methodist Church,U.S. President,,DEM,John Wolfe,18,0,1,2,15,0
Benton,27 Bella Vista Christian Church,U.S. President,,DEM,John Wolfe,11,0,0,4,7,0
Benton,28 Bella Vista Baptist Church,U.S. President,,DEM,John Wolfe,14,3,0,2,9,0
Benton,29 St. Theodores Episcopal Church,U.S. President,,DEM,John Wolfe,8,0,0,1,7,0
Benton,30 VFW Post 9063,U.S. President,,DEM,John Wolfe,19,0,0,3,16,0
Benton,31 Bella Vista Church of Christ,U.S. President,,DEM,John Wolfe,3,0,0,0,3,0
Benton,32 Bentonville 1st Presbyterian Church,U.S. President,,DEM,John Wolfe,19,0,0,6,13,0
Benton,33 Pea Ridge Emergency Services Building,U.S. President,,DEM,John Wolfe,20,2,0,1,17,0
Benton,34 BentonvilleChurch of Christ,U.S. President,,DEM,John Wolfe,10,0,1,3,6,0
Benton,35 Cornorstone Assembly of God,U.S. President,,DEM,John Wolfe,8,0,0,0,8,0
Benton,36 1st Assembly of God Church,U.S. President,,DEM,John Wolfe,12,0,0,6,6,0
Benton,37 Bentonville First Baptist Church,U.S. President,,DEM,John Wolfe,13,0,0,5,8,0
Benton,38 Hope Church of Northwest Arkansas,U.S. President,,DEM,John Wolfe,7,1,0,1,5,0
Benton,39 Oakley Chapel United Methodist Church,U.S. President,,DEM,John Wolfe,2,0,0,0,2,0
Benton,40 Central United Methodist Church,U.S. President,,DEM,John Wolfe,8,0,1,1,6,0
Benton,41 Little Flock City Hall,U.S. President,,DEM,John Wolfe,4,2,0,0,2,0
Benton,42 Grace Lutheran Church,U.S. President,,DEM,John Wolfe,3,1,0,0,2,0
Benton,43 Rogers 1st Church of the Nazarene,U.S. President,,DEM,John Wolfe,5,0,0,0,5,0
Benton,44 Holy Trinity Lutheran Church,U.S. President,,DEM,John Wolfe,6,0,0,2,4,0
Benton,45 Bland Chapel (Rocky Branch),U.S. President,,DEM,John Wolfe,2,0,0,0,2,0
Benton,46 Colonial Baptist Church,U.S. President,,DEM,John Wolfe,5,0,0,1,4,0
Benton,47 Charity Baptist Church,U.S. President,,DEM,John Wolfe,13,0,0,3,10,0
Benton,48 Bethel Heights City Hall,U.S. President,,DEM,John Wolfe,11,0,0,3,8,0
Benton,49 Lowell First Baptist Church,U.S. President,,DEM,John Wolfe,15,4,0,0,11,0
Benton,50 Faith Christian Fellowship Church,U.S. President,,DEM,John Wolfe,2,0,0,2,0,0
Benton,51 War Eagle Mill,U.S. President,,DEM,John Wolfe,5,0,0,0,5,0
Benton,52 First United Pentecostal Church,U.S. President,,DEM,John Wolfe,10,0,0,1,9,0
Benton,53 Rogers 1st United Methodist Church,U.S. President,,DEM,John Wolfe,6,0,0,3,3,0
Benton,54 1st Christian of Rogers,U.S. President,,DEM,John Wolfe,1,0,0,0,1,0
Benton,55 Southside Church of Christ,U.S. President,,DEM,John Wolfe,2,1,0,0,1,0
Benton,56 Rogers Christian Church,U.S. President,,DEM,John Wolfe,10,3,1,1,5,0
Benton,57 Hickory Creek Fire Station,U.S. President,,DEM,John Wolfe,7,4,0,0,3,0
Benton,48 Bethel Heights City Hall,Justice of the Peace, Dist 14,DEM,Bobby Beene,24,0,0,0,24,0
Benton,49 Lowell First Baptist Church,Justice of the Peace, Dist 14,DEM,Bobby Beene,17,5,0,0,12,0
Benton,57 Hickory Creek Fire Station,Justice of the Peace, Dist 14,DEM,Bobby Beene,16,10,0,0,6,0
Benton,48 Bethel Heights City Hall,Justice of the Peace, Dist 14,DEM,Sean Barnes,40,1,1,5,33,0
Benton,49 Lowell First Baptist Church,Justice of the Peace, Dist 14,DEM,Sean Barnes,38,10,0,4,24,0
Benton,57 Hickory Creek Fire Station,Justice of the Peace, Dist 14,DEM,Sean Barnes,4,2,0,0,2,0
Benton,01 Gravette Civic Center,Unopposed Democratic Candidates,,DEM,FOR,45,7,2,5,31,0
Benton,02 Sulphur Springs Community Building,Unopposed Democratic Candidates,,DEM,FOR,6,4,0,0,2,0
Benton,03 Monte Ne Baptist Church,Unopposed Democratic Candidates,,DEM,FOR,26,3,1,11,11,0
Benton,04 Decatur Municipal Building,Unopposed Democratic Candidates,,DEM,FOR,19,8,0,2,9,0
Benton,05 Prairie Creek Community Center,Unopposed Democratic Candidates,,DEM,FOR,51,6,0,24,21,0
Benton,06 Gentry Methodist Church,Unopposed Democratic Candidates,,DEM,FOR,14,0,0,2,12,0
Benton,07 Total Life Community Center,Unopposed Democratic Candidates,,DEM,FOR,11,0,0,1,10,0
Benton,08 1st Christian - Siloam,Unopposed Democratic Candidates,,DEM,FOR,19,0,1,6,12,0
Benton,09 Siloam Springs Community Building,Unopposed Democratic Candidates,,DEM,FOR,56,16,2,10,28,0
Benton,10 Heritage Missionary Baptist Church,Unopposed Democratic Candidates,,DEM,FOR,34,13,2,8,11,0
Benton,11 St. Marys Catholic Church,Unopposed Democratic Candidates,,DEM,FOR,51,10,1,8,32,0
Benton,12 Avoca Town Hall,Unopposed Democratic Candidates,,DEM,FOR,17,4,1,3,9,0
Benton,13 Lost Bridge Village Community Building,Unopposed Democratic Candidates,,DEM,FOR,24,6,0,1,17,0
Benton,14 Garfield 1st Baptist Church,Unopposed Democratic Candidates,,DEM,FOR,13,1,0,1,11,0
Benton,15 Springtown Church of Christ,Unopposed Democratic Candidates,,DEM,FOR,5,1,0,0,4,0
Benton,16 Robinson Community Building,Unopposed Democratic Candidates,,DEM,FOR,1,0,1,0,0,0
Benton,17 Logan Community Building,Unopposed Democratic Candidates,,DEM,FOR,4,2,0,0,2,0
Benton,18 Cave Springs Community Building,Unopposed Democratic Candidates,,DEM,FOR,45,0,2,6,37,0
Benton,19 Highfill Town Hall,Unopposed Democratic Candidates,,DEM,FOR,4,0,2,0,2,0
Benton,20 Vaughn Presbyterian Church,Unopposed Democratic Candidates,,DEM,FOR,8,0,0,1,7,0
Benton,21 St. Bernards Catholic Church,Unopposed Democratic Candidates,,DEM,FOR,24,0,0,10,14,0
Benton,22 New Life Christian Center,Unopposed Democratic Candidates,,DEM,FOR,39,1,0,9,29,0
Benton,23 Hiwasse Fire Station,Unopposed Democratic Candidates,,DEM,FOR,13,2,0,1,10,0
Benton,24 Highlands Church,Unopposed Democratic Candidates,,DEM,FOR,79,10,0,14,55,0
Benton,25 Presbyterian Church of Bella Vista,Unopposed Democratic Candidates,,DEM,FOR,58,1,0,16,41,0
Benton,26 Bella Vista 1st United Methodist Church,Unopposed Democratic Candidates,,DEM,FOR,69,2,3,22,41,1
Benton,27 Bella Vista Christian Church,Unopposed Democratic Candidates,,DEM,FOR,80,5,1,33,41,0
Benton,28 Bella Vista Baptist Church,Unopposed Democratic Candidates,,DEM,FOR,58,10,1,20,27,0
Benton,29 St. Theodores Episcopal Church,Unopposed Democratic Candidates,,DEM,FOR,58,7,0,15,36,0
