county,precinct,office,district,party,candidate,votes,election_day,absentee,early_vote_horseshoe_bend,provisional,early_vote_ozarka
Izard,LAFFERTY,SHERIFF,,DEM,RICK KIMBLE,0,0,0,0,0,0
Izard,LARKIN,SHERIFF,,DEM,RICK KIMBLE,4,0,0,0,0,4
Izard,MELBOURNE RURAL,SHERIFF,,DEM,RICK KIMBLE,37,14,3,0,0,20
Izard,MELBOURNE - WARD 1,SHERIFF,,DEM,RICK KIMBLE,39,14,0,0,0,25
Izard,MELBOURNE - WARD 2,SHERIFF,,DEM,RICK KIMBLE,20,6,0,0,0,14
Izard,MELBOURNE - WARD 3,SHERIFF,,DEM,RICK KIMBLE,14,5,0,0,0,9
Izard,MELBOURNE - WARD 4,SHERIFF,,DEM,RICK KIMBLE,32,11,0,0,0,21
Izard,MOUNT PLEASANT CITY,SHERIFF,,DEM,RICK KIMBLE,27,12,0,0,0,15
Izard,MOUNT PLEASANT RURAL,SHERIFF,,DEM,RICK KIMBLE,17,12,0,0,0,5
Izard,MYRON,SHERIFF,,DEM,RICK KIMBLE,12,8,0,1,0,3
Izard,NEWBURG,SHERIFF,,DEM,RICK KIMBLE,14,11,0,0,0,3
Izard,OXFORD CITY,SHERIFF,,DEM,RICK KIMBLE,60,43,5,0,0,12
Izard,OXFORD CITY IN BROCKWELL,SHERIFF,,DEM,RICK KIMBLE,0,0,0,0,0,0
Izard,OXFORD RURAL,SHERIFF,,DEM,RICK KIMBLE,16,11,0,0,0,5
Izard,PINEVILLE CITY,SHERIFF,,DEM,RICK KIMBLE,23,23,0,0,0,0
Izard,PINEVILLE RURAL,SHERIFF,,DEM,RICK KIMBLE,33,31,1,0,0,1
Izard,SAGE,SHERIFF,,DEM,RICK KIMBLE,25,9,0,0,0,16
Izard,SAGE IN MELBOURNE WARD 4,SHERIFF,,DEM,RICK KIMBLE,1,1,0,0,0,0
Izard,STRAWBERRY,SHERIFF,,DEM,RICK KIMBLE,10,6,0,0,0,4
Izard,SYLAMORE,SHERIFF,,DEM,RICK KIMBLE,15,4,2,0,0,9
Izard,TWIN CREEK,SHERIFF,,DEM,RICK KIMBLE,17,12,1,0,0,4
Izard,VIOLET HILL,SHERIFF,,DEM,RICK KIMBLE,24,13,0,0,0,11
Izard,WIDEMAN,SHERIFF,,DEM,RICK KIMBLE,10,6,0,0,0,4
Izard,WISEMAN,SHERIFF,,DEM,RICK KIMBLE,4,3,0,1,0,0
Izard,ZION,SHERIFF,,DEM,RICK KIMBLE,24,9,0,0,0,15
Izard,BIG SPRING,SHERIFF,,REP,EARNIE BLACKLEY,68,30,0,0,0,38
Izard,BOSWELL,SHERIFF,,REP,EARNIE BLACKLEY,55,31,0,0,0,24
Izard,BROCKWELL,SHERIFF,,REP,EARNIE BLACKLEY,95,57,2,0,0,36
Izard,CALICO ROCK RURAL,SHERIFF,,REP,EARNIE BLACKLEY,107,68,9,0,0,30
Izard,CALICO ROCK - WARD 1,SHERIFF,,REP,EARNIE BLACKLEY,34,26,1,0,0,7
Izard,CALICO ROCK - WARD 2,SHERIFF,,REP,EARNIE BLACKLEY,99,75,6,0,0,18
Izard,CALICO ROCK - WARD 3,SHERIFF,,REP,EARNIE BLACKLEY,68,47,0,0,1,20
Izard,CALICO ROCK - WARD 4,SHERIFF,,REP,EARNIE BLACKLEY,63,51,2,0,0,10
Izard,CLAIBORNE,SHERIFF,,REP,EARNIE BLACKLEY,28,19,2,0,0,7
Izard,DOLPH,SHERIFF,,REP,EARNIE BLACKLEY,45,43,0,0,0,2
Izard,FRANKLIN CITY,SHERIFF,,REP,EARNIE BLACKLEY,66,61,0,0,0,5
Izard,FRANKLIN RURAL,SHERIFF,,REP,EARNIE BLACKLEY,46,36,0,2,0,8
Izard,GID,SHERIFF,,REP,EARNIE BLACKLEY,71,40,2,0,0,29
Izard,GUION CITY,SHERIFF,,REP,EARNIE BLACKLEY,28,15,2,0,0,11
Izard,GUION RURAL,SHERIFF,,REP,EARNIE BLACKLEY,6,3,0,0,0,3
Izard,HORSESHOE BEND RURAL,SHERIFF,,REP,EARNIE BLACKLEY,13,10,0,0,0,3
Izard,HORSESHOE BEND - WARD 1,SHERIFF,,REP,EARNIE BLACKLEY,57,29,0,22,0,6
Izard,HORSESHOE BEND - WARD 2,SHERIFF,,REP,EARNIE BLACKLEY,183,95,3,64,0,21
Izard,HORSESHOE BEND - WARD 3,SHERIFF,,REP,EARNIE BLACKLEY,124,59,4,50,0,11
Izard,HORSESHOE BEND - WARD 4,SHERIFF,,REP,EARNIE BLACKLEY,229,90,3,95,0,41
Izard,KNOB CREEK,SHERIFF,,REP,EARNIE BLACKLEY,17,6,0,0,0,11
Izard,LACROSSE,SHERIFF,,REP,EARNIE BLACKLEY,51,16,0,0,0,35
Izard,LAFFERTY,SHERIFF,,REP,EARNIE BLACKLEY,15,9,1,0,0,5
Izard,LARKIN,SHERIFF,,REP,EARNIE BLACKLEY,30,13,0,0,0,17
Izard,MELBOURNE RURAL,SHERIFF,,REP,EARNIE BLACKLEY,125,47,10,0,0,68
Izard,MELBOURNE - WARD 1,SHERIFF,,REP,EARNIE BLACKLEY,135,33,2,0,2,98
Izard,MELBOURNE - WARD 2,SHERIFF,,REP,EARNIE BLACKLEY,119,25,5,0,0,89
Izard,MELBOURNE - WARD 3,SHERIFF,,REP,EARNIE BLACKLEY,82,20,5,0,0,57
Izard,MELBOURNE - WARD 4,SHERIFF,,REP,EARNIE BLACKLEY,188,53,3,0,0,132
Izard,MOUNT PLEASANT CITY,SHERIFF,,REP,EARNIE BLACKLEY,137,81,0,0,0,56
Izard,MOUNT PLEASANT RURAL,SHERIFF,,REP,EARNIE BLACKLEY,129,85,0,0,1,43
Izard,MYRON,SHERIFF,,REP,EARNIE BLACKLEY,33,27,0,0,0,6
Izard,NEWBURG,SHERIFF,,REP,EARNIE BLACKLEY,55,18,0,0,0,37
Izard,OXFORD CITY,SHERIFF,,REP,EARNIE BLACKLEY,163,107,5,0,0,51
Izard,OXFORD CITY IN BROCKWELL,SHERIFF,,REP,EARNIE BLACKLEY,4,1,0,0,0,3
Izard,OXFORD RURAL,SHERIFF,,REP,EARNIE BLACKLEY,34,22,0,0,0,12
Izard,PINEVILLE CITY,SHERIFF,,REP,EARNIE BLACKLEY,48,42,0,0,0,6
Izard,PINEVILLE RURAL,SHERIFF,,REP,EARNIE BLACKLEY,73,62,2,0,0,9
Izard,SAGE,SHERIFF,,REP,EARNIE BLACKLEY,128,33,3,0,0,92
Izard,SAGE IN MELBOURNE WARD 4,SHERIFF,,REP,EARNIE BLACKLEY,5,0,0,0,0,5
Izard,STRAWBERRY,SHERIFF,,REP,EARNIE BLACKLEY,47,29,2,0,0,16
Izard,SYLAMORE,SHERIFF,,REP,EARNIE BLACKLEY,83,38,3,0,0,42
Izard,TWIN CREEK,SHERIFF,,REP,EARNIE BLACKLEY,33,17,0,0,1,15
Izard,VIOLET HILL,SHERIFF,,REP,EARNIE BLACKLEY,106,44,4,0,0,58
Izard,WIDEMAN,SHERIFF,,REP,EARNIE BLACKLEY,24,10,2,0,0,12
Izard,WISEMAN,SHERIFF,,REP,EARNIE BLACKLEY,34,28,0,0,0,6
Izard,ZION,SHERIFF,,REP,EARNIE BLACKLEY,125,87,1,0,2,35
Izard,BIG SPRING,COLLECTOR,,REP,PAUL D. WOMACK,39,20,0,0,0,19
Izard,BOSWELL,COLLECTOR,,REP,PAUL D. WOMACK,46,22,0,0,0,24
Izard,BROCKWELL,COLLECTOR,,REP,PAUL D. WOMACK,67,45,0,0,0,22
Izard,CALICO ROCK RURAL,COLLECTOR,,REP,PAUL D. WOMACK,85,61,5,0,0,19
Izard,CALICO ROCK - WARD 1,COLLECTOR,,REP,PAUL D. WOMACK,25,18,1,0,0,6
Izard,CALICO ROCK - WARD 2,COLLECTOR,,REP,PAUL D. WOMACK,74,59,4,0,0,11
Izard,CALICO ROCK - WARD 3,COLLECTOR,,REP,PAUL D. WOMACK,53,41,0,0,1,11
Izard,CALICO ROCK - WARD 4,COLLECTOR,,REP,PAUL D. WOMACK,43,34,2,0,0,7
Izard,CLAIBORNE,COLLECTOR,,REP,PAUL D. WOMACK,16,12,0,0,0,4
Izard,DOLPH,COLLECTOR,,REP,PAUL D. WOMACK,43,41,0,0,0,2
Izard,FRANKLIN CITY,COLLECTOR,,REP,PAUL D. WOMACK,45,41,0,0,0,4
Izard,FRANKLIN RURAL,COLLECTOR,,REP,PAUL D. WOMACK,24,20,0,0,0,4
Izard,GID,COLLECTOR,,REP,PAUL D. WOMACK,49,29,2,0,0,18
Izard,GUION CITY,COLLECTOR,,REP,PAUL D. WOMACK,20,10,2,0,0,8
Izard,GUION RURAL,COLLECTOR,,REP,PAUL D. WOMACK,4,2,0,0,0,2
Izard,HORSESHOE BEND RURAL,COLLECTOR,,REP,PAUL D. WOMACK,8,8,0,0,0,0
Izard,HORSESHOE BEND - WARD 1,COLLECTOR,,REP,PAUL D. WOMACK,44,27,0,16,0,1
Izard,HORSESHOE BEND - WARD 2,COLLECTOR,,REP,PAUL D. WOMACK,118,63,2,43,0,10
Izard,HORSESHOE BEND - WARD 3,COLLECTOR,,REP,PAUL D. WOMACK,84,41,2,33,0,8
Izard,HORSESHOE BEND - WARD 4,COLLECTOR,,REP,PAUL D. WOMACK,152,60,3,69,0,20
Izard,KNOB CREEK,COLLECTOR,,REP,PAUL D. WOMACK,13,7,0,0,0,6
Izard,LACROSSE,COLLECTOR,,REP,PAUL D. WOMACK,30,15,0,0,0,15
Izard,LAFFERTY,COLLECTOR,,REP,PAUL D. WOMACK,10,7,1,0,0,2
Izard,LARKIN,COLLECTOR,,REP,PAUL D. WOMACK,21,9,0,0,0,12
Izard,MELBOURNE RURAL,COLLECTOR,,REP,PAUL D. WOMACK,88,41,11,0,0,36
Izard,MELBOURNE - WARD 1,COLLECTOR,,REP,PAUL D. WOMACK,90,31,1,0,0,58
Izard,MELBOURNE - WARD 2,COLLECTOR,,REP,PAUL D. WOMACK,67,17,2,0,0,48
Izard,MELBOURNE - WARD 3,COLLECTOR,,REP,PAUL D. WOMACK,44,11,2,0,0,31
Izard,MELBOURNE - WARD 4,COLLECTOR,,REP,PAUL D. WOMACK,101,32,2,0,0,67
Izard,MOUNT PLEASANT CITY,COLLECTOR,,REP,PAUL D. WOMACK,94,56,0,0,0,38
Izard,MOUNT PLEASANT RURAL,COLLECTOR,,REP,PAUL D. WOMACK,79,49,0,0,1,29
Izard,MYRON,COLLECTOR,,REP,PAUL D. WOMACK,19,14,0,0,0,5
Izard,NEWBURG,COLLECTOR,,REP,PAUL D. WOMACK,36,15,0,0,0,21
Izard,OXFORD CITY,COLLECTOR,,REP,PAUL D. WOMACK,138,89,7,0,0,42
Izard,OXFORD CITY IN BROCKWELL,COLLECTOR,,REP,PAUL D. WOMACK,4,1,0,0,0,3
Izard,OXFORD RURAL,COLLECTOR,,REP,PAUL D. WOMACK,29,22,0,0,0,7
Izard,PINEVILLE CITY,COLLECTOR,,REP,PAUL D. WOMACK,38,33,0,0,0,5
Izard,PINEVILLE RURAL,COLLECTOR,,REP,PAUL D. WOMACK,59,51,2,0,0,6
Izard,SAGE,COLLECTOR,,REP,PAUL D. WOMACK,75,18,3,0,0,54
Izard,SAGE IN MELBOURNE WARD 4,COLLECTOR,,REP,PAUL D. WOMACK,2,0,0,0,0,2
Izard,STRAWBERRY,COLLECTOR,,REP,PAUL D. WOMACK,16,11,0,0,0,5
Izard,SYLAMORE,COLLECTOR,,REP,PAUL D. WOMACK,68,32,1,0,0,35
Izard,TWIN CREEK,COLLECTOR,,REP,PAUL D. WOMACK,22,13,0,0,1,8
Izard,VIOLET HILL,COLLECTOR,,REP,PAUL D. WOMACK,67,34,1,0,0,32
Izard,WIDEMAN,COLLECTOR,,REP,PAUL D. WOMACK,20,9,2,0,0,9
Izard,WISEMAN,COLLECTOR,,REP,PAUL D. WOMACK,15,11,0,0,0,4
Izard,ZION,COLLECTOR,,REP,PAUL D. WOMACK,69,52,1,0,0,16
Izard,BIG SPRING,COLLECTOR,,DEM,MARILYN A. DOWNING,42,17,0,0,0,25
Izard,BOSWELL,COLLECTOR,,DEM,MARILYN A. DOWNING,26,17,0,0,0,9
Izard,BROCKWELL,COLLECTOR,,DEM,MARILYN A. DOWNING,61,29,2,0,0,30
Izard,CALICO ROCK RURAL,COLLECTOR,,DEM,MARILYN A. DOWNING,48,22,7,0,0,19
Izard,CALICO ROCK - WARD 1,COLLECTOR,,DEM,MARILYN A. DOWNING,24,18,0,0,0,6
Izard,CALICO ROCK - WARD 2,COLLECTOR,,DEM,MARILYN A. DOWNING,58,42,3,0,0,13
Izard,CALICO ROCK - WARD 3,COLLECTOR,,DEM,MARILYN A. DOWNING,50,35,0,0,0,15
Izard,CALICO ROCK - WARD 4,COLLECTOR,,DEM,MARILYN A. DOWNING,42,33,0,0,0,9
Izard,CLAIBORNE,COLLECTOR,,DEM,MARILYN A. DOWNING,28,20,2,0,0,6
Izard,DOLPH,COLLECTOR,,DEM,MARILYN A. DOWNING,31,30,0,0,0,1
Izard,FRANKLIN CITY,COLLECTOR,,DEM,MARILYN A. DOWNING,36,29,0,0,0,7
Izard,FRANKLIN RURAL,COLLECTOR,,DEM,MARILYN A. DOWNING,40,28,2,2,0,8
Izard,GID,COLLECTOR,,DEM,MARILYN A. DOWNING,45,28,0,0,0,17
Izard,GUION CITY,COLLECTOR,,DEM,MARILYN A. DOWNING,9,5,0,0,0,4
Izard,GUION RURAL,COLLECTOR,,DEM,MARILYN A. DOWNING,6,5,0,0,0,1
Izard,HORSESHOE BEND RURAL,COLLECTOR,,DEM,MARILYN A. DOWNING,5,2,0,0,0,3
Izard,HORSESHOE BEND - WARD 1,COLLECTOR,,DEM,MARILYN A. DOWNING,40,16,0,13,0,11
Izard,HORSESHOE BEND - WARD 2,COLLECTOR,,DEM,MARILYN A. DOWNING,130,62,11,37,0,20
Izard,HORSESHOE BEND - WARD 3,COLLECTOR,,DEM,MARILYN A. DOWNING,88,39,2,30,0,17
Izard,HORSESHOE BEND - WARD 4,COLLECTOR,,DEM,MARILYN A. DOWNING,118,40,5,41,0,32
Izard,KNOB CREEK,COLLECTOR,,DEM,MARILYN A. DOWNING,12,4,0,0,0,8
Izard,LACROSSE,COLLECTOR,,DEM,MARILYN A. DOWNING,33,6,0,0,0,27
Izard,LAFFERTY,COLLECTOR,,DEM,MARILYN A. DOWNING,5,2,0,0,0,3
Izard,LARKIN,COLLECTOR,,DEM,MARILYN A. DOWNING,14,4,0,0,0,10
Izard,MELBOURNE RURAL,COLLECTOR,,DEM,MARILYN A. DOWNING,73,19,2,0,0,52
Izard,MELBOURNE - WARD 1,COLLECTOR,,DEM,MARILYN A. DOWNING,85,16,1,0,2,66
Izard,MELBOURNE - WARD 2,COLLECTOR,,DEM,MARILYN A. DOWNING,72,14,3,0,0,55
Izard,MELBOURNE - WARD 3,COLLECTOR,,DEM,MARILYN A. DOWNING,50,14,3,0,0,33
Izard,MELBOURNE - WARD 4,COLLECTOR,,DEM,MARILYN A. DOWNING,119,32,0,0,0,87
Izard,MOUNT PLEASANT CITY,COLLECTOR,,DEM,MARILYN A. DOWNING,70,38,0,0,0,32
Izard,MOUNT PLEASANT RURAL,COLLECTOR,,DEM,MARILYN A. DOWNING,67,48,0,0,0,19
Izard,MYRON,COLLECTOR,,DEM,MARILYN A. DOWNING,26,21,0,1,0,4
Izard,NEWBURG,COLLECTOR,,DEM,MARILYN A. DOWNING,34,14,0,0,0,20
Izard,OXFORD CITY,COLLECTOR,,DEM,MARILYN A. DOWNING,86,62,3,0,0,21
Izard,OXFORD CITY IN BROCKWELL,COLLECTOR,,DEM,MARILYN A. DOWNING,0,0,0,0,0,0
Izard,OXFORD RURAL,COLLECTOR,,DEM,MARILYN A. DOWNING,21,11,0,0,0,10
Izard,PINEVILLE CITY,COLLECTOR,,DEM,MARILYN A. DOWNING,33,32,0,0,0,1
Izard,PINEVILLE RURAL,COLLECTOR,,DEM,MARILYN A. DOWNING,47,42,1,0,0,4
Izard,SAGE,COLLECTOR,,DEM,MARILYN A. DOWNING,78,24,0,0,0,54
Izard,SAGE IN MELBOURNE WARD 4,COLLECTOR,,DEM,MARILYN A. DOWNING,4,1,0,0,0,3
Izard,STRAWBERRY,COLLECTOR,,DEM,MARILYN A. DOWNING,40,24,2,0,0,14
Izard,SYLAMORE,COLLECTOR,,DEM,MARILYN A. DOWNING,30,10,4,0,0,16
Izard,TWIN CREEK,COLLECTOR,,DEM,MARILYN A. DOWNING,28,16,1,0,0,11
Izard,VIOLET HILL,COLLECTOR,,DEM,MARILYN A. DOWNING,64,23,3,0,0,38
Izard,WIDEMAN,COLLECTOR,,DEM,MARILYN A. DOWNING,14,7,0,0,0,7
Izard,WISEMAN,COLLECTOR,,DEM,MARILYN A. DOWNING,24,21,0,1,0,2
Izard,ZION,COLLECTOR,,DEM,MARILYN A. DOWNING,80,44,0,0,2,34
Izard,CALICO ROCK RURAL,JP 2 DST 2,,DEM,THOMAS W. RUSHING,41,20,3,0,0,18
Izard,CLAIBORNE,JP 2 DST 2,,DEM,THOMAS W. RUSHING,20,16,0,0,0,4
Izard,DOLPH,JP 2 DST 2,,DEM,THOMAS W. RUSHING,25,24,0,0,0,1
Izard,PINEVILLE CITY,JP 2 DST 2,,DEM,THOMAS W. RUSHING,37,36,0,0,0,1
Izard,PINEVILLE RURAL,JP 2 DST 2,,DEM,THOMAS W. RUSHING,39,35,1,0,0,3
Izard,CALICO ROCK RURAL,JP 2 DST 2,,REP,WALTER R. HAGAN,89,63,7,0,0,19
Izard,CLAIBORNE,JP 2 DST 2,,REP,WALTER R. HAGAN,23,15,2,0,0,6
Izard,DOLPH,JP 2 DST 2,,REP,WALTER R. HAGAN,49,47,0,0,0,2
Izard,PINEVILLE CITY,JP 2 DST 2,,REP,WALTER R. HAGAN,34,29,0,0,0,5
Izard,PINEVILLE RURAL,JP 2 DST 2,,REP,WALTER R. HAGAN,67,58,2,0,0,7
Izard,BROCKWELL,JP 3 DST 3,,IND,"RANDY ""HANK"" SHERRELL",34,20,0,0,0,14
Izard,OXFORD CITY,JP 3 DST 3,,IND,"RANDY ""HANK"" SHERRELL",86,63,7,0,0,16
Izard,OXFORD CITY IN BROCKWELL,JP 3 DST 3,,IND,"RANDY ""HANK"" SHERRELL",0,0,0,0,0,0
Izard,OXFORD RURAL,JP 3 DST 3,,IND,"RANDY ""HANK"" SHERRELL",17,14,0,0,0,3
Izard,WIDEMAN,JP 3 DST 3,,IND,"RANDY ""HANK"" SHERRELL",8,4,0,0,0,4
Izard,BROCKWELL,JP 3 DST 3,,DEM,JARED JOHNSON,31,14,2,0,0,15
Izard,OXFORD CITY,JP 3 DST 3,,DEM,JARED JOHNSON,51,38,0,0,0,13
Izard,OXFORD CITY IN BROCKWELL,JP 3 DST 3,,DEM,JARED JOHNSON,0,0,0,0,0,0
Izard,OXFORD RURAL,JP 3 DST 3,,DEM,JARED JOHNSON,11,6,0,0,0,5
Izard,WIDEMAN,JP 3 DST 3,,DEM,JARED JOHNSON,5,5,0,0,0,0
Izard,BROCKWELL,JP 3 DST 3,,REP,JOHN WALKER,64,40,0,0,0,24
Izard,OXFORD CITY,JP 3 DST 3,,REP,JOHN WALKER,88,51,3,0,0,34
Izard,OXFORD CITY IN BROCKWELL,JP 3 DST 3,,REP,JOHN WALKER,4,1,0,0,0,3
Izard,OXFORD RURAL,JP 3 DST 3,,REP,JOHN WALKER,22,13,0,0,0,9
Izard,WIDEMAN,JP 3 DST 3,,REP,JOHN WALKER,21,7,2,0,0,12
Izard,HORSESHOE BEND RURAL,JP 4 DST 4,,DEM,WILLIE MOSER,7,4,0,0,0,3
Izard,HORSESHOE BEND - WARD 1,JP 4 DST 4,,DEM,WILLIE MOSER,48,24,0,15,0,9
Izard,HORSESHOE BEND - WARD 3,JP 4 DST 4,,DEM,WILLIE MOSER,90,44,2,29,0,15
Izard,MYRON,JP 4 DST 4,,DEM,WILLIE MOSER,27,24,0,0,0,3
Izard,STRAWBERRY,JP 4 DST 4,,DEM,WILLIE MOSER,33,17,2,0,0,14
Izard,HORSESHOE BEND RURAL,JP 4 DST 4,,REP,MICHELLE GRAETZ,6,6,0,0,0,0
Izard,HORSESHOE BEND - WARD 1,JP 4 DST 4,,REP,MICHELLE GRAETZ,36,19,0,14,0,3
Izard,HORSESHOE BEND - WARD 3,JP 4 DST 4,,REP,MICHELLE GRAETZ,81,36,2,33,0,10
Izard,MYRON,JP 4 DST 4,,REP,MICHELLE GRAETZ,18,11,0,1,0,6
Izard,STRAWBERRY,JP 4 DST 4,,REP,MICHELLE GRAETZ,22,17,0,0,0,5
Izard,BIG SPRING,JP 7 DST 7,,DEM,BRIAN BIARD,22,5,0,0,0,17
Izard,GID,JP 7 DST 7,,DEM,BRIAN BIARD,38,23,0,0,0,15
Izard,GUION CITY,JP 7 DST 7,,DEM,BRIAN BIARD,9,4,0,0,0,5
Izard,LAFFERTY,JP 7 DST 7,,DEM,BRIAN BIARD,0,0,0,0,0,0
Izard,MOUNT PLEASANT CITY,JP 7 DST 7,,DEM,BRIAN BIARD,44,23,0,0,0,21
Izard,MOUNT PLEASANT RURAL,JP 7 DST 7,,DEM,BRIAN BIARD,34,24,0,0,0,10
Izard,BIG SPRING,JP 7 DST 7,,REP,BLAKE JOHNSON,59,32,0,0,0,27
Izard,GID,JP 7 DST 7,,REP,BLAKE JOHNSON,56,34,2,0,0,20
Izard,GUION CITY,JP 7 DST 7,,REP,BLAKE JOHNSON,20,11,2,0,0,7
Izard,LAFFERTY,JP 7 DST 7,,REP,BLAKE JOHNSON,16,10,1,0,0,5
Izard,MOUNT PLEASANT CITY,JP 7 DST 7,,REP,BLAKE JOHNSON,122,71,0,0,0,51
Izard,MOUNT PLEASANT RURAL,JP 7 DST 7,,REP,BLAKE JOHNSON,111,72,0,0,1,38
Izard,GID,GID CONSTABLE GID,,IND,DONNIE TATE,63,39,0,0,0,24
Izard,GID,GID CONSTABLE GID,,IND,GEORGE F. WHITFIELD,28,16,2,0,0,10
Izard,CALICO ROCK - WARD 1,CR MAYOR CALICO ROCK,,IND,RONALD GUTHRIE,28,21,0,0,0,7
Izard,CALICO ROCK - WARD 2,CR MAYOR CALICO ROCK,,IND,RONALD GUTHRIE,57,43,2,0,0,12
Izard,CALICO ROCK - WARD 3,CR MAYOR CALICO ROCK,,IND,RONALD GUTHRIE,48,37,0,0,1,10
Izard,CALICO ROCK - WARD 4,CR MAYOR CALICO ROCK,,IND,RONALD GUTHRIE,41,31,1,0,0,9
Izard,CALICO ROCK - WARD 1,CR MAYOR CALICO ROCK,,IND,GREG HAMBY,21,15,1,0,0,5
Izard,CALICO ROCK - WARD 2,CR MAYOR CALICO ROCK,,IND,GREG HAMBY,76,58,6,0,0,12
Izard,CALICO ROCK - WARD 3,CR MAYOR CALICO ROCK,,IND,GREG HAMBY,55,39,0,0,0,16
Izard,CALICO ROCK - WARD 4,CR MAYOR CALICO ROCK,,IND,GREG HAMBY,44,36,1,0,0,7
Izard,CALICO ROCK - WARD 1,CR W2 P1 CALICO ROCK,,IND,STEVEN LIVELY,18,13,1,0,0,4
Izard,CALICO ROCK - WARD 2,CR W2 P1 CALICO ROCK,,IND,STEVEN LIVELY,76,56,7,0,0,13
Izard,CALICO ROCK - WARD 3,CR W2 P1 CALICO ROCK,,IND,STEVEN LIVELY,55,36,0,0,1,18
Izard,CALICO ROCK - WARD 4,CR W2 P1 CALICO ROCK,,IND,STEVEN LIVELY,47,40,0,0,0,7
Izard,CALICO ROCK - WARD 1,CR W2 P1 CALICO ROCK,,IND,CYNTHIA LEE WILDHAGEN,31,23,0,0,0,8
Izard,CALICO ROCK - WARD 2,CR W2 P1 CALICO ROCK,,IND,CYNTHIA LEE WILDHAGEN,57,45,1,0,0,11
Izard,CALICO ROCK - WARD 3,CR W2 P1 CALICO ROCK,,IND,CYNTHIA LEE WILDHAGEN,48,40,0,0,0,8
Izard,CALICO ROCK - WARD 4,CR W2 P1 CALICO ROCK,,IND,CYNTHIA LEE WILDHAGEN,37,26,2,0,0,9
Izard,CALICO ROCK - WARD 1,CR W2 P2 CALICO ROCK,,IND,HOWARD JEFFERY,35,26,1,0,0,8
Izard,CALICO ROCK - WARD 2,CR W2 P2 CALICO ROCK,,IND,HOWARD JEFFERY,85,65,8,0,0,12
Izard,CALICO ROCK - WARD 3,CR W2 P2 CALICO ROCK,,IND,HOWARD JEFFERY,77,54,0,0,1,22
Izard,CALICO ROCK - WARD 4,CR W2 P2 CALICO ROCK,,IND,HOWARD JEFFERY,66,55,0,0,0,11
Izard,CALICO ROCK - WARD 1,CR W2 P2 CALICO ROCK,,IND,LEON CHEATHAM,14,10,0,0,0,4
Izard,CALICO ROCK - WARD 2,CR W2 P2 CALICO ROCK,,IND,LEON CHEATHAM,47,36,0,0,0,11
Izard,CALICO ROCK - WARD 3,CR W2 P2 CALICO ROCK,,IND,LEON CHEATHAM,24,22,0,0,0,2
Izard,CALICO ROCK - WARD 4,CR W2 P2 CALICO ROCK,,IND,LEON CHEATHAM,18,11,2,0,0,5
Izard,CALICO ROCK - WARD 1,CR W4 P2 CALICO ROCK,,IND,FRED BLICKLE,12,9,0,0,0,3
Izard,CALICO ROCK - WARD 2,CR W4 P2 CALICO ROCK,,IND,FRED BLICKLE,46,34,4,0,0,8
Izard,CALICO ROCK - WARD 3,CR W4 P2 CALICO ROCK,,IND,FRED BLICKLE,29,21,0,0,1,7
Izard,CALICO ROCK - WARD 4,CR W4 P2 CALICO ROCK,,IND,FRED BLICKLE,23,15,0,0,0,8
Izard,CALICO ROCK - WARD 1,CR W4 P2 CALICO ROCK,,IND,JIM KING,36,27,1,0,0,8
Izard,CALICO ROCK - WARD 2,CR W4 P2 CALICO ROCK,,IND,JIM KING,86,67,4,0,0,15
Izard,CALICO ROCK - WARD 3,CR W4 P2 CALICO ROCK,,IND,JIM KING,73,55,0,0,0,18
Izard,CALICO ROCK - WARD 4,CR W4 P2 CALICO ROCK,,IND,JIM KING,62,52,2,0,0,8
Izard,FRANKLIN CITY,FRANKLIN MAYOR FRANKLIN,,IND,BARBARA DUSTO,72,61,0,0,0,11
Izard,GUION CITY,GUION MAYOR GUION,,IND,KATHY ROBERTS,28,14,2,0,0,12
Izard,HORSESHOE BEND - WARD 1,HSB MAYOR HORSESHOE BEND,,IND,MARTY MCKNIGHT,37,19,0,14,0,4
Izard,HORSESHOE BEND - WARD 2,HSB MAYOR HORSESHOE BEND,,IND,MARTY MCKNIGHT,89,46,4,25,0,14
Izard,HORSESHOE BEND - WARD 3,HSB MAYOR HORSESHOE BEND,,IND,MARTY MCKNIGHT,78,41,3,22,0,12
Izard,HORSESHOE BEND - WARD 4,HSB MAYOR HORSESHOE BEND,,IND,MARTY MCKNIGHT,100,43,2,42,0,13
Izard,HORSESHOE BEND - WARD 1,HSB MAYOR HORSESHOE BEND,,IND,CRAIG M. HUCKABY,46,24,0,14,0,8
Izard,HORSESHOE BEND - WARD 2,HSB MAYOR HORSESHOE BEND,,IND,CRAIG M. HUCKABY,156,77,8,55,0,16
Izard,HORSESHOE BEND - WARD 3,HSB MAYOR HORSESHOE BEND,,IND,CRAIG M. HUCKABY,92,38,1,40,0,13
Izard,HORSESHOE BEND - WARD 4,HSB MAYOR HORSESHOE BEND,,IND,CRAIG M. HUCKABY,170,57,6,69,0,38
Izard,HORSESHOE BEND - WARD 3,HSB W3 P1 HORSESHOE BEND,,IND,OG MINZE,48,22,3,18,0,5
Izard,HORSESHOE BEND - WARD 3,HSB W3 P1 HORSESHOE BEND,,IND,GEORGE WILLIAMSON,116,54,1,41,0,20
